user_id,item_id,event_type,rating,timestamp,device,session_id,name,category,price,brand,rating_avg,popularity_score,created_at,user_activity_frequency,avg_rating_per_user,avg_rating_per_item,session_unique_items,session_interaction_count,price_bucket,is_rating_event,popularity_score_norm
U0041,P0002,purchase,,2026-01-19 03:08:30.003126,web,S2482,Product_2,Clothing,1310.82,BrandD,2.82,0.62,2026-01-20 02:06:43,18,2.7142857142857144,2.2857142857142856,1,1,medium,0,0.62
U0043,P0011,click,,2026-01-19 04:16:16.003126,web,S3375,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,15,2.5,3.0,1,1,medium,0,0.33
U0040,P0027,view,,2026-01-19 22:35:07.003126,web,S9557,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,16,3.0,3.0,1,1,high,0,0.29
U0037,P0018,rating,5.0,2026-01-19 17:27:57.003126,web,S5426,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,23,4.25,2.4166666666666665,1,1,high,1,0.81
U0030,P0014,click,,2026-01-19 17:29:05.003126,web,S2548,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,14,3.6,2.5714285714285716,1,1,low,0,0.67
U0024,P0020,click,,2026-01-19 21:40:54.003126,mobile,S8981,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,15,2.5,2.3333333333333335,1,1,high,0,0.54
U0041,P0026,click,,2026-01-19 18:43:43.003126,mobile,S1703,Product_26,Books,3861.35,BrandB,2.75,0.74,2026-01-20 02:06:43,18,2.7142857142857144,2.5714285714285716,1,1,high,0,0.74
U0047,P0023,purchase,,2026-01-19 13:40:59.003126,web,S1757,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,24,2.7142857142857144,2.8333333333333335,1,1,high,0,0.87
U0010,P0019,rating,5.0,2026-01-19 00:55:36.003126,mobile,S6961,Product_19,Sports,2663.91,BrandA,1.94,0.64,2026-01-20 02:06:43,19,2.5714285714285716,2.875,1,1,high,1,0.64
U0007,P0008,view,,2026-01-20 00:16:44.003126,web,S5905,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,24,2.4285714285714284,3.3333333333333335,1,1,high,0,0.08
U0042,P0018,click,,2026-01-19 14:28:30.003126,web,S6031,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,21,3.5,2.4166666666666665,1,1,high,0,0.81
U0039,P0020,click,,2026-01-19 06:59:52.003126,mobile,S3714,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,30,2.625,2.3333333333333335,1,1,high,0,0.54
U0012,P0021,rating,,2026-01-19 09:58:03.003126,web,S6208,Product_21,Clothing,1863.03,BrandB,3.51,0.48,2026-01-20 02:06:43,13,3.3333333333333335,3.3333333333333335,1,1,medium,1,0.48
U0048,P0009,click,,2026-01-19 00:46:39.003126,web,S1163,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,17,3.0,2.4444444444444446,1,1,high,0,0.11
U0007,P0029,purchase,,2026-01-19 13:01:11.003126,web,S9687,Product_29,Electronics,553.27,BrandC,3.06,0.83,2026-01-20 02:06:43,24,2.4285714285714284,2.857142857142857,1,1,medium,0,0.83
U0003,P0030,purchase,,2026-01-19 12:54:58.003126,mobile,S9829,Product_30,Electronics,2032.86,BrandA,1.75,0.5,2026-01-20 02:06:43,22,2.5714285714285716,3.0,1,1,high,0,0.5
U0021,P0016,view,,2026-01-19 19:39:22.003126,mobile,S2757,Product_16,Electronics,2149.85,BrandB,2.8,0.53,2026-01-20 02:06:43,25,2.875,2.75,1,1,high,0,0.53
U0007,P0002,rating,1.0,2026-01-19 19:52:40.003126,web,S2955,Product_2,Clothing,1310.82,BrandD,2.82,0.62,2026-01-20 02:06:43,24,2.4285714285714284,2.2857142857142856,1,1,medium,1,0.62
U0019,P0002,view,,2026-01-19 22:41:46.003126,mobile,S7141,Product_2,Clothing,1310.82,BrandD,2.82,0.62,2026-01-20 02:06:43,16,2.3333333333333335,2.2857142857142856,1,1,medium,0,0.62
U0019,P0015,purchase,,2026-01-19 13:55:31.003126,web,S8251,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,16,2.3333333333333335,2.875,2,2,high,0,0.06
U0036,P0018,rating,1.0,2026-01-19 10:37:21.003126,mobile,S3165,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,22,3.111111111111111,2.4166666666666665,1,1,high,1,0.81
U0041,P0017,rating,3.0,2026-01-19 02:58:06.003126,web,S8158,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,18,2.7142857142857144,1.8,1,1,low,1,0.29
U0039,P0009,click,,2026-01-19 06:21:57.003126,mobile,S4046,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,30,2.625,2.4444444444444446,1,1,high,0,0.11
U0035,P0030,view,,2026-01-19 15:16:04.003126,mobile,S1698,Product_30,Electronics,2032.86,BrandA,1.75,0.5,2026-01-20 02:06:43,16,4.0,3.0,1,1,high,0,0.5
U0049,P0010,view,,2026-01-19 15:30:31.003126,mobile,S9638,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,31,3.0,3.5714285714285716,1,1,high,0,0.64
U0035,P0018,view,,2026-01-19 11:17:46.003126,web,S8756,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,16,4.0,2.4166666666666665,1,1,high,0,0.81
U0038,P0025,view,,2026-01-19 08:27:51.003126,mobile,S3627,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,19,3.3333333333333335,2.6666666666666665,1,1,medium,0,0.84
U0014,P0014,purchase,,2026-01-19 20:55:45.003126,web,S1096,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,16,2.5,2.5714285714285716,1,1,low,0,0.67
U0030,P0026,purchase,,2026-01-19 09:24:18.003126,web,S2296,Product_26,Books,3861.35,BrandB,2.75,0.74,2026-01-20 02:06:43,14,3.6,2.5714285714285716,1,1,high,0,0.74
U0006,P0025,rating,4.0,2026-01-19 22:37:00.003126,web,S9351,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,16,4.666666666666667,2.6666666666666665,3,3,medium,1,0.84
U0001,P0004,view,,2026-01-19 02:39:53.003126,web,S4065,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,19,1.5,3.5,1,1,high,0,0.96
U0047,P0017,click,,2026-01-19 10:20:55.003126,web,S8748,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,24,2.7142857142857144,1.8,1,1,low,0,0.29
U0009,P0003,view,,2026-01-19 07:45:56.003126,mobile,S7316,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,16,4.5,2.75,1,1,high,0,0.94
U0038,P0005,view,,2026-01-19 01:42:12.003126,mobile,S3792,Product_5,Electronics,1691.5,BrandB,2.13,0.45,2026-01-20 02:06:43,19,3.3333333333333335,3.875,1,1,medium,0,0.45
U0008,P0002,click,,2026-01-19 22:27:16.003126,mobile,S6801,Product_2,Clothing,1310.82,BrandD,2.82,0.62,2026-01-20 02:06:43,22,3.0,2.2857142857142856,1,1,medium,0,0.62
U0008,P0003,click,,2026-01-19 20:10:47.003126,mobile,S3570,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,22,3.0,2.75,1,1,high,0,0.94
U0007,P0019,purchase,,2026-01-19 01:00:14.003126,mobile,S3930,Product_19,Sports,2663.91,BrandA,1.94,0.64,2026-01-20 02:06:43,24,2.4285714285714284,2.875,1,1,high,0,0.64
U0037,P0005,purchase,,2026-01-19 18:53:30.003126,mobile,S3229,Product_5,Electronics,1691.5,BrandB,2.13,0.45,2026-01-20 02:06:43,23,4.25,3.875,1,1,medium,0,0.45
U0010,P0020,purchase,,2026-01-19 11:46:17.003126,mobile,S9328,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,19,2.5714285714285716,2.3333333333333335,2,2,high,0,0.54
U0022,P0022,rating,,2026-01-19 01:49:16.003126,mobile,S7785,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,19,3.3333333333333335,2.8,1,1,low,1,0.12
U0049,P0023,click,,2026-01-19 18:49:07.003126,web,S9615,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,31,3.0,2.8333333333333335,2,2,high,0,0.87
U0032,P0023,view,,2026-01-19 09:34:07.003126,web,S4747,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,20,2.0,2.8333333333333335,1,1,high,0,0.87
U0040,P0015,click,,2026-01-19 03:05:13.003126,web,S9916,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,16,3.0,2.875,1,1,high,0,0.06
U0008,P0026,click,,2026-01-19 09:56:55.003126,mobile,S4115,Product_26,Books,3861.35,BrandB,2.75,0.74,2026-01-20 02:06:43,22,3.0,2.5714285714285716,1,1,high,0,0.74
U0025,P0007,purchase,,2026-01-19 20:18:24.003126,mobile,S1723,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,27,3.3333333333333335,3.0,1,1,high,0,0.76
U0040,P0004,view,,2026-01-19 05:08:10.003126,web,S1879,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,16,3.0,3.5,1,1,high,0,0.96
U0047,P0021,view,,2026-01-20 00:28:50.003126,web,S7983,Product_21,Clothing,1863.03,BrandB,3.51,0.48,2026-01-20 02:06:43,24,2.7142857142857144,3.3333333333333335,1,1,medium,0,0.48
U0002,P0010,purchase,,2026-01-19 08:22:13.003126,web,S8393,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,20,,3.5714285714285716,1,1,high,0,0.64
U0045,P0027,click,,2026-01-19 03:56:28.003126,web,S3559,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,23,2.5,3.0,1,1,high,0,0.29
U0047,P0025,view,,2026-01-19 19:41:44.003126,mobile,S2689,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,24,2.7142857142857144,2.6666666666666665,1,1,medium,0,0.84
U0045,P0027,view,,2026-01-20 00:17:52.003126,web,S7272,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,23,2.5,3.0,1,1,high,0,0.29
U0045,P0017,rating,1.0,2026-01-19 03:50:05.003126,mobile,S3423,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,23,2.5,1.8,1,1,low,1,0.29
U0021,P0009,rating,5.0,2026-01-19 17:08:19.003126,web,S1221,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,25,2.875,2.4444444444444446,1,1,high,1,0.11
U0026,P0024,view,,2026-01-19 10:37:19.003126,web,S4142,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,22,1.75,3.1666666666666665,1,1,low,0,0.59
U0019,P0011,click,,2026-01-19 18:43:57.003126,mobile,S9301,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,16,2.3333333333333335,3.0,1,1,medium,0,0.33
U0010,P0020,view,,2026-01-19 19:47:59.003126,web,S3280,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,19,2.5714285714285716,2.3333333333333335,1,1,high,0,0.54
U0044,P0001,rating,2.0,2026-01-19 21:42:06.003126,mobile,S7665,Product_1,Electronics,2946.08,BrandA,1.5,0.51,2026-01-20 02:06:43,23,2.2857142857142856,3.2857142857142856,1,1,high,1,0.51
U0038,P0018,rating,1.0,2026-01-19 22:40:46.003126,mobile,S9441,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,19,3.3333333333333335,2.4166666666666665,1,1,high,1,0.81
U0031,P0016,purchase,,2026-01-19 06:12:44.003126,web,S4079,Product_16,Electronics,2149.85,BrandB,2.8,0.53,2026-01-20 02:06:43,23,3.4,2.75,1,1,high,0,0.53
U0005,P0010,view,,2026-01-19 03:59:26.003126,web,S4729,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,21,5.0,3.5714285714285716,1,1,high,0,0.64
U0042,P0028,view,,2026-01-19 10:22:44.003126,web,S7140,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,21,3.5,2.8333333333333335,2,2,medium,0,0.45
U0038,P0027,purchase,,2026-01-19 07:03:59.003126,web,S4428,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,19,3.3333333333333335,3.0,1,1,high,0,0.29
U0044,P0018,purchase,,2026-01-19 02:34:17.003126,web,S6244,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,23,2.2857142857142856,2.4166666666666665,1,1,high,0,0.81
U0042,P0004,rating,5.0,2026-01-19 01:47:35.003126,mobile,S8293,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,21,3.5,3.5,1,1,high,1,0.96
U0032,P0025,purchase,,2026-01-19 09:53:32.003126,web,S8461,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,20,2.0,2.6666666666666665,2,2,medium,0,0.84
U0044,P0004,purchase,,2026-01-19 17:50:15.003126,mobile,S9670,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,23,2.2857142857142856,3.5,1,1,high,0,0.96
U0002,P0004,view,,2026-01-19 14:53:43.003126,web,S6921,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,20,,3.5,2,2,high,0,0.96
U0015,P0018,view,,2026-01-19 14:33:57.003126,web,S6219,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,29,3.857142857142857,2.4166666666666665,1,1,high,0,0.81
U0019,P0001,rating,3.0,2026-01-19 02:29:30.003126,web,S3494,Product_1,Electronics,2946.08,BrandA,1.5,0.51,2026-01-20 02:06:43,16,2.3333333333333335,3.2857142857142856,1,1,high,1,0.51
U0015,P0018,view,,2026-01-19 14:34:01.003126,mobile,S7541,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,29,3.857142857142857,2.4166666666666665,1,1,high,0,0.81
U0015,P0028,view,,2026-01-19 20:01:37.003126,mobile,S2701,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,29,3.857142857142857,2.8333333333333335,1,1,medium,0,0.45
U0003,P0006,purchase,,2026-01-19 13:31:46.003126,mobile,S6921,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,22,2.5714285714285716,3.0,2,2,high,0,0.57
U0036,P0019,click,,2026-01-19 10:08:53.003126,web,S7298,Product_19,Sports,2663.91,BrandA,1.94,0.64,2026-01-20 02:06:43,22,3.111111111111111,2.875,1,1,high,0,0.64
U0023,P0025,rating,2.0,2026-01-19 16:42:53.003126,mobile,S4883,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,15,2.5,2.6666666666666665,1,1,medium,1,0.84
U0001,P0024,purchase,,2026-01-19 13:34:35.003126,web,S2760,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,19,1.5,3.1666666666666665,2,2,low,0,0.59
U0027,P0014,rating,5.0,2026-01-19 09:05:37.003126,mobile,S9227,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,23,3.4,2.5714285714285716,2,2,low,1,0.67
U0026,P0002,click,,2026-01-19 10:19:32.003126,mobile,S9757,Product_2,Clothing,1310.82,BrandD,2.82,0.62,2026-01-20 02:06:43,22,1.75,2.2857142857142856,1,1,medium,0,0.62
U0039,P0016,rating,4.0,2026-01-19 08:50:49.003126,web,S1460,Product_16,Electronics,2149.85,BrandB,2.8,0.53,2026-01-20 02:06:43,30,2.625,2.75,1,1,high,1,0.53
U0015,P0022,purchase,,2026-01-19 07:17:25.003126,mobile,S7783,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,29,3.857142857142857,2.8,1,1,low,0,0.12
U0027,P0028,purchase,,2026-01-19 08:48:56.003126,web,S3518,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,23,3.4,2.8333333333333335,1,1,medium,0,0.45
U0028,P0009,purchase,,2026-01-19 19:22:44.003126,web,S1986,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,31,3.4285714285714284,2.4444444444444446,1,1,high,0,0.11
U0025,P0012,click,,2026-01-19 01:00:47.003126,web,S8858,Product_12,Sports,3393.42,BrandB,4.74,0.59,2026-01-20 02:06:43,27,3.3333333333333335,2.8333333333333335,1,1,high,0,0.59
U0033,P0024,rating,2.0,2026-01-19 03:04:46.003126,web,S3943,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,12,1.5,3.1666666666666665,1,1,low,1,0.59
U0015,P0010,rating,3.0,2026-01-19 20:37:58.003126,web,S4003,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,29,3.857142857142857,3.5714285714285716,2,2,high,1,0.64
U0030,P0003,rating,3.0,2026-01-19 08:51:56.003126,mobile,S9976,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,14,3.6,2.75,1,1,high,1,0.94
U0002,P0001,click,,2026-01-19 06:33:51.003126,mobile,S1225,Product_1,Electronics,2946.08,BrandA,1.5,0.51,2026-01-20 02:06:43,20,,3.2857142857142856,1,1,high,0,0.51
U0034,P0014,purchase,,2026-01-20 00:13:07.003126,web,S4561,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,20,5.0,2.5714285714285716,1,1,low,0,0.67
U0019,P0030,click,,2026-01-19 15:53:09.003126,web,S1369,Product_30,Electronics,2032.86,BrandA,1.75,0.5,2026-01-20 02:06:43,16,2.3333333333333335,3.0,2,2,high,0,0.5
U0007,P0008,rating,2.0,2026-01-19 08:48:49.003126,mobile,S7804,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,24,2.4285714285714284,3.3333333333333335,1,1,high,1,0.08
U0037,P0013,view,,2026-01-19 04:29:27.003126,web,S5718,Product_13,Clothing,4649.78,BrandC,1.91,0.57,2026-01-20 02:06:43,23,4.25,2.6666666666666665,1,1,high,0,0.57
U0004,P0005,purchase,,2026-01-19 23:13:30.003126,web,S7653,Product_5,Electronics,1691.5,BrandB,2.13,0.45,2026-01-20 02:06:43,28,2.8333333333333335,3.875,1,1,medium,0,0.45
U0015,P0008,rating,4.0,2026-01-19 21:54:09.003126,web,S5410,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,29,3.857142857142857,3.3333333333333335,1,1,high,1,0.08
U0032,P0015,click,,2026-01-19 23:49:37.003126,web,S2513,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,20,2.0,2.875,1,1,high,0,0.06
U0011,P0015,purchase,,2026-01-19 07:53:45.003126,mobile,S7457,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,26,2.6,2.875,1,1,high,0,0.06
U0031,P0026,click,,2026-01-19 21:01:41.003126,web,S3653,Product_26,Books,3861.35,BrandB,2.75,0.74,2026-01-20 02:06:43,23,3.4,2.5714285714285716,1,1,high,0,0.74
U0001,P0011,click,,2026-01-19 20:17:14.003126,mobile,S7238,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,19,1.5,3.0,1,1,medium,0,0.33
U0044,P0007,view,,2026-01-20 00:04:00.003126,web,S7363,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,23,2.2857142857142856,3.0,1,1,high,0,0.76
U0004,P0018,view,,2026-01-19 18:24:28.003126,mobile,S5563,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,28,2.8333333333333335,2.4166666666666665,2,2,high,0,0.81
U0011,P0018,rating,2.0,2026-01-19 06:09:22.003126,web,S3881,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,26,2.6,2.4166666666666665,1,1,high,1,0.81
U0025,P0007,rating,5.0,2026-01-19 03:09:41.003126,web,S6308,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,27,3.3333333333333335,3.0,1,1,high,1,0.76
U0041,P0016,purchase,,2026-01-19 23:06:36.003126,mobile,S8182,Product_16,Electronics,2149.85,BrandB,2.8,0.53,2026-01-20 02:06:43,18,2.7142857142857144,2.75,1,1,high,0,0.53
U0020,P0029,view,,2026-01-19 08:39:56.003126,web,S3864,Product_29,Electronics,553.27,BrandC,3.06,0.83,2026-01-20 02:06:43,23,2.5714285714285716,2.857142857142857,1,1,medium,0,0.83
U0035,P0015,view,,2026-01-19 12:04:43.003126,web,S8673,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,16,4.0,2.875,1,1,high,0,0.06
U0028,P0010,view,,2026-01-19 03:26:08.003126,web,S6145,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,31,3.4285714285714284,3.5714285714285716,1,1,high,0,0.64
U0028,P0010,view,,2026-01-19 05:44:15.003126,mobile,S4912,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,31,3.4285714285714284,3.5714285714285716,1,1,high,0,0.64
U0044,P0006,rating,1.0,2026-01-19 09:32:20.003126,mobile,S8345,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,23,2.2857142857142856,3.0,1,1,high,1,0.57
U0044,P0028,purchase,,2026-01-19 13:23:42.003126,web,S5493,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,23,2.2857142857142856,2.8333333333333335,2,2,medium,0,0.45
U0038,P0025,click,,2026-01-19 21:44:40.003126,mobile,S4533,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,19,3.3333333333333335,2.6666666666666665,1,1,medium,0,0.84
U0010,P0014,rating,1.0,2026-01-19 16:44:33.003126,mobile,S2699,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,19,2.5714285714285716,2.5714285714285716,1,1,low,1,0.67
U0011,P0012,view,,2026-01-19 01:30:57.003126,mobile,S6047,Product_12,Sports,3393.42,BrandB,4.74,0.59,2026-01-20 02:06:43,26,2.6,2.8333333333333335,1,1,high,0,0.59
U0037,P0028,click,,2026-01-19 21:07:28.003126,web,S9822,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,23,4.25,2.8333333333333335,1,1,medium,0,0.45
U0030,P0006,rating,5.0,2026-01-19 08:04:49.003126,mobile,S2972,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,14,3.6,3.0,1,1,high,1,0.57
U0003,P0005,purchase,,2026-01-19 00:44:23.003126,web,S8030,Product_5,Electronics,1691.5,BrandB,2.13,0.45,2026-01-20 02:06:43,22,2.5714285714285716,3.875,1,1,medium,0,0.45
U0049,P0006,purchase,,2026-01-19 15:17:41.003126,web,S4568,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,31,3.0,3.0,1,1,high,0,0.57
U0015,P0008,rating,5.0,2026-01-19 19:18:30.003126,mobile,S1573,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,29,3.857142857142857,3.3333333333333335,1,1,high,1,0.08
U0029,P0027,purchase,,2026-01-19 04:28:17.003126,web,S1828,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,13,2.3333333333333335,3.0,2,2,high,0,0.29
U0041,P0013,click,,2026-01-19 11:22:48.003126,mobile,S8709,Product_13,Clothing,4649.78,BrandC,1.91,0.57,2026-01-20 02:06:43,18,2.7142857142857144,2.6666666666666665,2,2,high,0,0.57
U0008,P0004,purchase,,2026-01-19 10:39:31.003126,mobile,S4311,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,22,3.0,3.5,1,1,high,0,0.96
U0011,P0017,click,,2026-01-19 22:43:10.003126,mobile,S9332,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,26,2.6,1.8,2,2,low,0,0.29
U0009,P0020,purchase,,2026-01-19 20:18:05.003126,web,S7451,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,16,4.5,2.3333333333333335,1,1,high,0,0.54
U0025,P0019,click,,2026-01-19 03:58:33.003126,mobile,S9428,Product_19,Sports,2663.91,BrandA,1.94,0.64,2026-01-20 02:06:43,27,3.3333333333333335,2.875,1,1,high,0,0.64
U0003,P0010,purchase,,2026-01-19 15:39:33.003126,web,S2152,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,22,2.5714285714285716,3.5714285714285716,2,2,high,0,0.64
U0021,P0018,purchase,,2026-01-19 21:02:34.003126,web,S7499,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,25,2.875,2.4166666666666665,1,1,high,0,0.81
U0003,P0024,rating,,2026-01-19 22:51:20.003126,web,S6267,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,22,2.5714285714285716,3.1666666666666665,1,1,low,1,0.59
U0035,P0024,click,,2026-01-19 21:16:29.003126,web,S5474,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,16,4.0,3.1666666666666665,1,1,low,0,0.59
U0005,P0006,view,,2026-01-19 12:18:09.003126,web,S9284,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,21,5.0,3.0,1,1,high,0,0.57
U0008,P0001,rating,4.0,2026-01-19 14:43:28.003126,mobile,S7198,Product_1,Electronics,2946.08,BrandA,1.5,0.51,2026-01-20 02:06:43,22,3.0,3.2857142857142856,1,1,high,1,0.51
U0020,P0029,view,,2026-01-19 07:21:45.003126,web,S8764,Product_29,Electronics,553.27,BrandC,3.06,0.83,2026-01-20 02:06:43,23,2.5714285714285716,2.857142857142857,2,2,medium,0,0.83
U0042,P0015,click,,2026-01-19 17:26:04.003126,web,S9259,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,21,3.5,2.875,1,1,high,0,0.06
U0014,P0017,purchase,,2026-01-19 08:36:26.003126,mobile,S3319,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,16,2.5,1.8,1,1,low,0,0.29
U0046,P0003,view,,2026-01-19 14:53:51.003126,web,S5357,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,17,2.2,2.75,1,1,high,0,0.94
U0033,P0014,view,,2026-01-19 07:55:43.003126,mobile,S7317,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,12,1.5,2.5714285714285716,1,1,low,0,0.67
U0006,P0022,purchase,,2026-01-19 20:07:58.003126,mobile,S9647,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,16,4.666666666666667,2.8,1,1,low,0,0.12
U0027,P0020,view,,2026-01-19 01:48:29.003126,web,S3771,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,23,3.4,2.3333333333333335,1,1,high,0,0.54
